"","Id","Apellido","Nombre","Propio","Padre","Madre","PIngFam","IngFam","Hijos","Exitable","Extravagante","Pesimista","Timido","Sentimental","Dependiente","Responsable","Capaz","Sociable","Servicial","Etico","Conciente","Espiritual","Impulsivo","Desordenado","Temeroso","Vago","Apego","Empatia","Compasivo","VxH"
"9049",9049,"HPVEI","LGWBV","P","S","S",0.202616774,26573.01735,1,0.60480937,0.320320617,0.840119415,0.395314286,0.084112697,0.04363401,0.415438635,0.252762174,0.395447293,0.910274235,0.934064231,0.945008397,0.894817804,0.782236108,0.944004291,0.175147545,0.013686959,0.920130728,0.760482555,0.932488494,0.615546085
"9050",9050,"XKGUY","ODWNO","P","P","P",0.719292986,30074.71701,0,0.119884114,0.160366945,0.811262971,0.22440084,0.389962854,0.840093458,0.746947805,0.336350196,0.906590263,0.902319604,0.880339522,0.637587845,0.251261669,0.661069417,0.3712055,0.552335302,0.637598608,0.463777195,0.886819551,0.088377074,0.417387844
"9051",9051,"GCLFX","FCHFA","P","P","S",0.972453542,30587.03529,2,0.912380694,0.224918075,0.03610022,0.681875341,0.72464335,0.86680481,0.123511255,0.863337287,0.511141634,0.841498783,0.692474502,0.707666643,0.249718701,0.114644806,0.304944347,0.930445442,0.483413806,0.679558425,0.80613522,0.238051068,0.427717453
"9052",9052,"BNBWV","LJQYI","P","S","S",0.992570241,7416.042394,3,0.932105171,0.789708724,0.011953729,0.535667846,0.046394119,0.15547877,0.392190394,0.469148354,0.611011604,0.411040788,0.421504049,0.058283673,0.150501538,0.465605206,0.991463341,0.094337392,0.235387486,0.595628376,0.691141187,0.04964538,1.018078301
"9053",9053,"OCBDF","INMTQ","S","S","S",0.492575893,10902.60516,0,0.180970381,0.109249177,0.401457769,0.636201887,0.902732088,0.770564905,0.841290519,0.59924921,0.580331501,0.042497455,0.657142004,0.804914374,0.592837327,0.468121877,0.688830973,0.094341495,0.781792381,0.102727447,0.83724899,0.818199831,0.385747846
"9054",9054,"BQINL","SUQPM","S","S","S",0.891428735,22907.21369,3,0.644701204,0.804728758,0.880155683,0.248803976,0.564675989,0.197398486,0.481768444,0.922545593,0.442324134,0.050863697,0.51105841,0.767884006,0.991604935,0.227752453,0.021014025,0.293584763,0.057505252,0.665976849,0.90310738,0.553353073,0.785233491
"9055",9055,"DXOCI","IBBGQ","S","P","P",0.927424888,18031.2826,2,0.630002337,0.895933501,0.231002279,0.121133936,0.853569444,0.243613954,0.234245633,0.544214734,0.69387811,0.391054579,0.621511413,0.5669848,0.534218097,0.253791181,0.179998922,0.997678235,0.022674311,0.9649988,0.867941755,0.420162497,0.772051878
"9056",9056,"APBXW","PTMTQ","S","P","S",0.142382359,22422.10329,0,0.131775964,0.831022934,0.169990806,0.055087756,0.441279608,0.602721403,0.9358074,0.008066722,0.117148403,0.264357761,0.333154573,0.784597485,0.047794742,0.347982409,0.947813652,0.364711233,0.686126367,0.088221104,0.133042651,0.183868443,0.757060728
"9057",9057,"STORY","PYWHA","S","U","P",0.8468002,28421.74259,0,0.945099547,0.099902007,0.68473225,0.647119514,0.937034297,0.882700501,0.363881508,0.164899086,0.318708655,0.398669678,0.052379721,0.28462768,0.064052647,0.919825542,0.458685325,0.148850479,0.951390887,0.303493978,0.249369207,0.244125428,0.662449642
"9058",9058,"JTRFD","DLERD","S","S","U",0.531365712,12553.97209,0,0.164214989,0.36284339,0.164086068,0.101115363,0.459685502,0.929124373,0.730156933,0.358157135,0.392437418,0.338730857,0.330084148,0.293255222,0.098555555,0.236465476,0.780765798,0.221538341,0.096095617,0.575775872,0.580886852,0.533859102,0.855463303
"9059",9059,"FVVRU","KHVJC","S","P","S",0.666826213,24591.37203,0,0.487067277,0.314518184,0.76257198,0.183698478,0.411132328,0.147416869,0.270484534,0.676874199,0.630456591,0.360786923,0.4197932,0.455690339,0.317176304,0.249691095,0.027360308,0.184740223,0.223752609,0.112292051,0.359504386,0.114675052,0.690370328
"9060",9060,"LEBRB","GJXPI","P","P","P",0.402575518,47781.35516,1,0.265268224,0.860017575,0.944378929,0.081177986,0.848105168,0.897944838,0.401439218,0.316166696,0.229453965,0.245207327,0.561565101,0.263027268,0.94358181,0.46025222,0.846389719,0.335131197,0.814993789,0.313266382,0.416382018,0.485384374,0.389164899
"9061",9061,"CUOEU","VLWVU","P","P","P",0.111928541,29413.59635,0,0.523963176,0.642494832,0.704640452,0.297685314,0.284566726,0.174306113,0.527080423,0.556983197,0.609430885,0.323453684,0.591652984,0.189772835,0.573511821,0.543420345,0.107966844,0.965432257,0.982744076,0.006903378,0.904700296,0.550069284,0.483829523
"9062",9062,"WMCYG","BROOI","P","U","P",0.35293551,7145.996269,0,0.823981781,0.80282948,0.474684682,0.011440276,0.942741062,0.372676399,0.097153871,0.36941122,0.245523173,0.313521595,0.398875717,0.594844476,0.653377794,0.685099583,0.804869791,0.279680384,0.832309105,0.614476528,0.309760299,0.804378321,0.668300348
"9063",9063,"JMBJW","FVTCB","P","P","P",0.725884621,4944.786187,2,0.612846807,0.539105155,0.800303141,0.773511838,0.024356096,0.907230843,0.090602061,0.144789653,0.386031026,0.643036494,0.663872586,0.103121802,0.156801085,0.940508882,0.429815068,0.145975188,0.035765343,0.666336553,0.004012182,0.03241391,0.845569807
"9064",9064,"SBQBP","JDMOL","S","S","P",0.018980921,40815.55795,0,0.187268323,0.948458046,0.278997809,0.725493236,0.684304986,0.254974733,0.178461366,0.228951147,0.322291716,0.525174588,0.277050031,0.930564722,0.579955726,0.025938479,0.243837283,0.200957975,0.278974794,0.210370881,0.733208694,0.786194557,0.473582541
"9065",9065,"KJULN","SJJSX","P","P","P",0.542173694,11371.21693,0,0.190740704,0.555239911,0.795926553,0.465562445,0.782545254,0.092323995,0.093471388,0.565917391,0.421004367,0.053546983,0.793058808,0.358125031,0.133912687,0.563784918,0.940069446,0.470066124,0.936059236,0.024561151,0.875992547,0.675629484,0.42081943
"9066",9066,"BTXTG","GSYKU","P","S","P",0.668988294,39788.81905,0,0.431413747,0.339970921,0.189697448,0.36205746,0.940528028,0.406460526,0.979218409,0.884832412,0.126134686,0.810566238,0.741097705,0.551852306,0.949559513,0.921949263,0.08006016,0.56561901,0.098609632,0.183527498,0.45977331,0.69382717,0.632339869
"9067",9067,"ODPHK","IHTDO","S","U","P",0.930643156,49472.66225,0,0.445123614,0.335813429,0.28628454,0.083584021,0.051892964,0.862736853,0.706067235,0.222726719,0.024094424,0.684928136,0.721419961,0.917144495,0.438255783,0.116410749,0.352262356,0.193505658,0.431885714,0.929166747,0.658044545,0.646223189,0.648794936
"9068",9068,"VHQXC","MBUXP","P","P","S",0.906974258,30691.64861,0,0.878549352,0.218755155,0.443267339,0.577746944,0.024019556,0.128555719,0.554113447,0.436486665,0.315917727,0.391949129,0.464428995,0.055564514,0.857841243,0.062102509,0.554108317,0.081142125,0.624467626,0.460176164,0.407001942,0.417542129,0.599959353
"9069",9069,"SNLKV","PVCIO","S","S","P",0.050839004,27934.18122,0,0.902906273,0.276821274,0.630094711,0.599222941,0.737665742,0.148559339,0.097592927,0.384460006,0.049828616,0.071623698,0.693333977,0.885546381,0.642511862,0.733715922,0.049738513,0.276808891,0.625704429,0.814993272,0.697154521,0.612841773,0.597116862
"9070",9070,"ITKGY","RRMIQ","P","P","S",0.063301981,38702.55873,1,0.168933667,0.802485867,0.811419935,0.663025241,0.319498583,0.019068437,0.659529685,0.93032795,0.547867892,0.051258694,0.194174024,0.284973765,0.499682908,0.568255255,0.375625128,0.860192911,0.415623204,0.261427074,0.118452101,0.526779858,0.739641251
"9071",9071,"TRYVV","ASLVJ","S","S","S",0.598447819,32200.66988,3,0.554977077,0.257885328,0.421700761,0.118534234,0.937571047,0.804362166,0.115465778,0.586705113,0.505611039,0.626729489,0.63925131,0.674003632,0.195461258,0.792972538,0.409505662,0.1536919,0.677122627,0.113848477,0.705542583,0.177867175,0.734052047
"9072",9072,"LETHL","KINAI","P","U","P",0.159258717,43355.43204,2,0.128892721,0.723692167,0.547163579,0.154570045,0.18258553,0.711774817,0.228855662,0.733002862,0.265195899,0.255442704,0.512524365,0.186184888,0.298340238,0.69501337,0.217365777,0.065606823,0.395111073,0.300460377,0.20119818,0.095704803,0.957997177
"9073",9073,"ENJJY","KNMCS","S","S","S",0.571822435,5927.91546,4,0.803775932,0.857290709,0.410669085,0.02457271,0.625323672,0.20124025,0.868574411,0.038607064,0.630844924,0.986723304,0.376604759,0.653520526,0.186562963,0.977393723,0.463837672,0.557450025,0.171024121,0.678709606,0.698301958,0.129465835,1.244660551
"9074",9074,"GDGPF","VTVME","U","S","P",0.827106806,921.3116523,1,0.544149832,0.6307294,0.617787668,0.428157613,0.478097513,0.286282736,0.875358632,0.500159232,0.750665419,0.602726943,0.117701032,0.834556214,0.45964915,0.743915425,0.092523816,0.63332445,0.63305062,0.734797043,0.050359288,0.679264833,0.73921821
"9075",9075,"OUIYR","CNCTC","P","P","S",0.501902775,12744.24148,2,0.237754602,0.605612386,0.034661373,0.835811252,0.567567068,0.556788458,0.734375348,0.738105785,0.615438378,0.92686628,0.29773806,0.713478003,0.682774366,0.632054508,0.722237396,0.425104988,0.625717714,0.494096613,0.065852862,0.014703722,0.571173117
"9076",9076,"VXXKB","FQEMD","S","P","S",0.418210631,8399.593751,2,0.584703244,0.899033413,0.242850073,0.102181381,0.572922023,0.821790657,0.657917089,0.162014253,0.888744556,0.247215407,0.407287282,0.969711297,0.332691495,0.427710015,0.15317251,0.369504186,0.838611364,0.030261872,0.694389578,0.526238686,0.883807129
"9077",9077,"QQAQL","KDGIH","P","P","S",0.833326642,2118.470699,0,0.276967772,0.027920541,0.911689914,0.642959215,0.325116249,0.607228013,0.443571442,0.01368798,0.589051454,0.885477972,0.447058967,0.531661683,0.204292224,0.146692071,0.477079282,0.671581504,0.172508785,0.000416227,0.095073709,0.785084074,0.565637128
"9078",9078,"TYDBW","GEKDE","P","P","S",0.500568375,12414.5149,0,0.547746126,0.528561187,0.385471859,0.737935422,0.860995392,0.344133125,0.578839619,0.371970284,0.287129457,0.065013895,0.004736788,0.124332645,0.05293939,0.797496931,0.066015879,0.813413217,0.338965962,0.572840345,0.595945139,0.178705626,0.502811727
"9079",9079,"OPCUX","ENXNG","S","S","P",0.112785085,46460.6054,1,0.694247037,0.87112096,0.124159085,0.066556534,0.099792671,0.805862526,0.261296911,0.345349171,0.867093396,0.08707914,0.983125201,0.124555214,0.53551394,0.971782523,0.453745283,0.729484214,0.854831852,0.342692467,0.71391546,0.543253229,0.674865656
"9080",9080,"HYDYV","AYHRD","P","P","S",0.860276535,14983.56719,0,0.047237012,0.675498851,0.120814864,0.783630206,0.524847629,0.04119237,0.693758661,0.436969682,0.509090313,4.39985e-05,0.665841803,0.400363815,0.717151745,0.743721555,0.796748674,0.744162757,0.065349072,0.179420029,0.969094385,0.058683235,0.531051644
"9081",9081,"WTUSK","XENCX","P","P","S",0.220894965,15592.99005,0,0.606526238,0.580619696,0.879229633,0.950035336,0.409135184,0.077490745,0.423026575,0.636535728,0.338103873,0.910351121,0.736463473,0.488398888,0.38072562,0.685027025,0.67234062,0.695665939,0.017583002,0.052977361,0.376346534,0.104528224,0.492803393
"9082",9082,"UFKPL","OFLMN","P","S","P",0.058927502,922.807897,0,0.065280657,0.646801298,0.653287538,0.755027601,0.396977072,0.023803292,0.572557712,0.558149388,0.531883027,0.507666982,0.948982843,0.621143607,0.958794858,0.409101185,0.268032622,0.427167528,0.231323681,0.807792683,0.333468065,0.048166407,0.630969591
"9083",9083,"QXQKU","PHQQN","S","P","P",0.136648436,11692.90642,3,0.488224376,0.131692175,0.250032065,0.614652312,0.466134778,0.361935257,0.387140143,0.279476808,0.704087614,0.493444214,0.705305457,0.708025436,0.92370925,0.399086579,0.451884189,0.867799362,0.311329456,0.78027835,0.551392726,0.523569881,0.800592539
"9084",9084,"PQPHN","VGFKH","S","S","S",0.44488145,28225.20757,0,0.840267791,0.638363058,0.455497153,0.27868967,0.692666822,0.067112476,0.521120912,0.332516211,0.901136641,0.743096556,0.285078334,0.907356417,0.372051565,0.803611798,0.879804886,0.016600346,0.151520224,0.148159,0.29085744,0.864132083,0.669754644
"9085",9085,"KYVJW","CQBAM","P","U","S",0.409373171,38149.35578,0,0.442483874,0.223810729,0.087158495,0.220023772,0.217694276,0.050059976,0.700358438,0.784090433,0.83233546,0.543366289,0.440971436,0.916357519,0.742167075,0.939471464,0.813373667,0.452016774,0.340460183,0.471045201,0.262064068,0.302327481,0.688707758
"9086",9086,"CJILM","NOBSQ","U","P","S",0.201087249,26446.19205,0,0.876042447,0.653758063,0.071529484,0.647935367,0.836856006,0.779765682,0.810063456,0.034365284,0.191670479,0.597374703,0.019561943,0.681585238,0.013776824,0.723363225,0.820918259,0.690093157,0.11659245,0.530975385,0.081069326,0.237557584,0.682053545
"9087",9087,"IPRJO","WIUHR","P","P","S",0.420277768,20304.34567,0,0.903869559,0.005842598,0.837256787,0.609699345,0.389465017,0.768517499,0.37991222,0.67527391,0.335885,0.295270899,0.254546992,0.385989081,0.548557422,0.714914253,0.830084665,0.037804748,0.716295034,0.84173733,0.737595741,0.958103257,0.516884194
"9088",9088,"BFUFK","SODKY","S","P","S",0.821392782,5768.768605,0,0.37036526,0.587579889,0.631751593,0.60819482,0.339114351,0.512708636,0.004531051,0.14707238,0.314479315,0.666582181,0.854790035,0.374645944,0.09226708,0.581526337,0.600343848,0.757953714,0.756465923,0.114935852,0.787899803,0.007707035,0.597410919
"9089",9089,"NFPKE","VWQOD","P","P","P",0.197461713,13455.5189,1,0.996186343,0.854660154,0.184190467,0.051812881,0.476129195,0.283731353,0.759574605,0.061628438,0.410100476,0.548630545,0.309791109,0.218146991,0.27456181,0.813748463,0.072854125,0.346237453,0.215549425,0.316502246,0.696055898,0.716498789,0.921853164
"9090",9090,"HVGTN","NBCDE","U","P","P",0.886323105,6218.125706,0,0.252727658,0.437981764,0.525949699,0.936886345,0.749987106,0.572790313,0.28203727,0.791648315,0.382378738,0.434055985,0.085787476,0.455316347,0.72268281,0.196189256,0.372093106,0.467832571,0.529566021,0.447135142,0.716354479,0.117132685,0.389356328
"9091",9091,"UFGLV","DVIVC","P","P","S",0.007430649,22700.429,0,0.474483369,0.275280055,0.46372743,0.994952713,0.937376299,0.913611032,0.978673976,0.149992619,0.747559796,0.980745495,0.489203169,0.933540907,0.003511955,0.637196585,0.137498953,0.971945986,0.587293034,0.31485672,0.471568009,0.959487138,0.314148295
"9092",9092,"FQIBA","IATWD","S","P","P",0.001992446,29572.19658,2,0.242262251,0.666896782,0.70078834,0.423598727,0.134099778,0.359669997,0.973206715,0.080728014,0.010043347,0.024065419,0.234636943,0.63044398,0.112866028,0.025409866,0.727216526,0.124237659,0.046289333,0.366680098,0.287013147,0.282465317,0.816945001
"9093",9093,"AJROP","WHWGX","P","U","S",0.331655986,34263.28226,0,0.269591418,0.150417873,0.496835506,0.626564099,0.096417615,0.069474961,0.219360768,0.740528981,0.706505426,0.010652792,0.38245891,0.600650633,0.300956237,0.663314602,0.515830799,0.488984589,0.332035788,0.517725796,0.045777978,0.114515054,0.708056568
"9094",9094,"PEWRM","EKELI","S","S","P",0.874872042,81.84907028,3,0.725630402,0.438760615,0.644190699,0.920165518,0.981616502,0.007916803,0.817004042,0.98860592,0.970083101,0.523459158,0.851417698,0.643552203,0.733565337,0.720127913,0.322482692,0.836420664,0.710960096,0.144615017,0.036683588,0.726212564,0.545083358
"9095",9095,"CAWQD","FGFEG","S","S","S",0.434485537,48406.87211,0,0.372240908,0.02170187,0.968652737,0.60440258,0.01383554,0.239344609,0.428223754,0.652082419,0.732051388,0.957291885,0.365469368,0.724098908,0.855263599,0.607236839,0.709722347,0.120446807,0.773742408,0.588271676,0.723081158,0.647203229,0.461616387
"9096",9096,"PTAFX","PGJMH","U","P","S",0.345438641,6608.504508,0,0.04134211,0.340490781,0.468778137,0.711175438,0.041389503,0.073406091,0.083173439,0.136903436,0.362900075,0.655515214,0.013090847,0.013625824,0.694401503,0.015368198,0.530080431,0.332713728,0.705637721,0.203356462,0.905162287,0.372512986,0.379138082
"9097",9097,"MQWOK","LEAEF","P","P","S",0.045240238,22881.57916,0,0.207974009,0.970218699,0.663854968,0.613075307,0.783742831,0.689840038,0.215386051,0.42876199,0.755484067,0.10497895,0.573048186,0.957217849,0.957972474,0.587555954,0.280901534,0.398972724,0.137199204,0.562385118,0.701747063,0.07126867,0.569899141
"9098",9098,"ICQCI","MLHHA","P","S","P",0.842517262,31948.61982,3,0.061312444,0.103637448,0.581671243,0.059996791,0.358962902,0.116791939,0.928796339,0.888341468,0.613294559,0.925178702,0.054729096,0.787960695,0.082699071,0.229344235,0.39921847,0.767163805,0.290376436,0.5968276,0.408120753,0.29195381,0.828657626
"9099",9099,"OEFXL","NFWKX","S","U","S",0.652882532,13652.01479,3,0.006341553,0.458257537,0.577394028,0.626560427,0.735404759,0.643087333,0.280135499,0.522002439,0.90801085,0.277016812,0.42436782,0.094248227,0.388923549,0.511892764,0.875903575,0.180422626,0.020337906,0.133949578,0.044934876,0.545014418,0.950469426
"9100",9100,"WSTGE","FEFNW","P","P","P",0.628339884,7776.368927,0,0.078815098,0.71259079,0.948692688,0.419838172,0.294330594,0.291704562,0.491780076,0.991755733,0.267921396,0.57095875,0.026598969,0.188523699,0.160425922,0.188033986,0.682175873,0.080251007,0.702450984,0.670790942,0.529524628,0.958713275,0.644999556
"9101",9101,"DFQLM","FPRBT","P","P","P",0.862550843,21894.0817,0,0.064075232,0.357405942,0.612535178,0.860778861,0.31453465,0.706961881,0.922456837,0.852646304,0.287905782,0.521634862,0.657584873,0.140680576,0.524164293,0.012029366,0.546448941,0.149542513,0.364265288,0.614455375,0.43557319,0.605962923,0.57457721
"9102",9102,"JJWNV","FGNYW","P","P","P",0.411206428,38865.9355,0,0.072024694,0.046087635,0.996228518,0.578161516,0.602088525,0.288702644,0.86914643,0.397249293,0.787979323,0.954779496,0.041645498,0.929543127,0.92474088,0.647864778,0.438698823,0.898072666,0.050863272,0.097129935,0.372753563,0.292495251,0.593623658
"9103",9103,"VHNNQ","HEEQA","P","S","U",0.926892492,12729.02749,1,0.808984506,0.077683197,0.784064778,0.278040964,0.192628499,0.477617853,0.982777568,0.366060905,0.183603217,0.349919362,0.820012427,0.647927445,0.760285843,0.231864493,0.605540499,0.244660114,0.738322782,0.79613154,0.991267523,0.852059367,0.292572692
"9104",9104,"XHKOG","ALURH","U","P","P",0.135299235,16147.71994,0,0.385311105,0.305940415,0.156029829,0.746404368,0.442707788,0.901515729,0.014951333,0.27377503,0.65738639,0.455160839,0.447769039,0.50454585,0.506999644,0.800291533,0.381185476,0.88696904,0.536402942,0.150395345,0.977095762,0.754981694,0.208931422
"9105",9105,"WMFNR","OEHNN","P","P","U",0.099552097,39397.24384,0,0.512923446,0.005007099,0.221339902,0.34986559,0.198658308,0.784605481,0.977620651,0.320954728,0.273418913,0.027642576,0.105147493,0.75093237,0.348605389,0.581985735,0.899701081,0.420690148,0.561246745,0.619053429,0.441383616,0.890102345,0.468259487
"9106",9106,"EVJKB","NXAHG","U","P","P",0.219334335,28008.10075,0,0.649658337,0.813173305,0.092789244,0.441882307,0.419307488,0.145251725,0.70908757,0.847617549,0.929916317,0.837798278,0.485598645,0.366582709,0.807553535,0.829761631,0.28363781,0.88925716,0.953099556,0.469559375,0.163726498,0.284541986,0.518676992
"9107",9107,"IMNOS","CRGFU","P","S","S",0.681080906,33989.9735,0,0.591865418,0.381722461,0.272849416,0.782671245,0.14713704,0.18121123,0.592646533,0.382004093,0.802604696,0.022601808,0.841542107,0.597937151,0.275009162,0.626240825,0.180162294,0.976441337,0.900184847,0.763144432,0.447822608,0.640403182,0.336707953
"9108",9108,"DATHD","XLPBC","P","S","U",0.326975733,38702.48074,0,0.573319882,0.367423784,0.343771199,0.568918401,0.282424371,0.102101907,0.732661765,0.414059494,0.818662225,0.315425954,0.035437084,0.158008601,0.126796743,0.505846549,0.334445781,0.490059107,0.406704866,0.421991402,0.405742465,0.662667912,0.640474986
